id_guest	id_host	id_listing	ts_contact_at	ts_reply_at	ts_accepted_at	ts_booking_at	ds_checkin	ds_checkout	n_guests	n_messages
8ca11b12-50e4-46e5-9123-94af92b7417e	b7aa6d64-5ee9-426a-b56e-8015dcba1ac8	9d8aa3d8-289b-4438-964b-f4c1d5b02f8d	2014-10-01 15:20:37.0	2014-10-01 17:23:48.0	NULL	NULL	2014-10-26	2014-11-02	3	2
8ca11b12-50e4-46e5-9123-94af92b7417e	d5bf9afd-9572-4f60-955e-02706cc7130a	5a8b5668-1895-4add-9959-ae0837874f40	2014-10-01 15:26:12.0	NULL	NULL	NULL	2014-10-26	2014-11-02	4	1
8ca11b12-50e4-46e5-9123-94af92b7417e	e8f05eeb-cdbd-4ab9-b189-74cfe3f85a74	207998e7-b0e6-443b-90f7-9f717f6b6b91	2014-10-01 15:22:48.0	2014-10-01 17:49:13.0	2014-10-01 17:49:25.0	NULL	2014-10-26	2014-11-02	3	3
8ca41a6b-7f47-464d-87b1-119fbbef3d83	a33e4240-6a0c-47b4-b866-45f9b5952c18	2d249f14-ff70-4867-95d7-e207b50c5ceb	2014-10-05 18:25:19.0	2014-10-06 17:37:35.0	2014-10-06 17:37:35.0	2014-10-06 17:37:35.0	2014-10-18	2014-10-19	1	14
8d1c4b8d-6166-4c4f-887d-d92a50104caf	010d8a07-8f93-4149-90f3-a1f87a3adacb	e4d30e1a-6bb1-4645-b652-eb11e3c84fe2	2014-09-25 16:39:27.0	2014-09-25 18:17:54.0	NULL	NULL	2014-12-30	2015-01-02	6	3
8d1c4b8d-6166-4c4f-887d-d92a50104caf	66d53bbe-925c-47e3-8cf1-9808045c8501	9bfdc6c2-ca02-4226-a1f0-e317194283be	2014-09-25 16:33:35.0	2014-09-25 23:52:43.0	NULL	NULL	2014-12-30	2015-01-02	6	2
8d1c4b8d-6166-4c4f-887d-d92a50104caf	9e70e5db-b6d0-4c43-8f8a-614ea8bd78a1	edef276a-ea25-49db-9a8c-a5913c7936e3	2014-09-25 16:28:37.0	2014-09-25 16:43:20.0	NULL	NULL	2014-12-30	2015-01-02	4	3
8d1c4b8d-6166-4c4f-887d-d92a50104caf	9eb0609e-9e28-4d15-a026-af82daab66ff	a4b7a2b5-ab45-4835-b8fe-a972b44d0d37	2014-09-24 19:40:18.0	2014-09-24 20:51:16.0	NULL	NULL	2014-12-30	2015-01-02	4	2
8d231a01-f25a-4544-bef1-bc2284ab46ea	57ea17c5-3bd6-44b3-b482-ec34efe16591	b6c84bc3-aa68-4f48-b992-89538bd74f0f	2014-10-14 20:28:40.0	2014-10-14 20:45:34.0	2014-10-14 20:45:34.0	2014-10-14 20:45:34.0	2014-10-23	2014-10-26	2	14
8d23aa41-c77c-4bbe-98bc-66abecfefbfe	98a7a4f5-4654-47d1-940f-7efc3d6d777f	9f3fa18e-72eb-429b-9a99-03f6ddc01738	2014-10-20 18:47:36.0	2014-10-21 08:03:07.0	NULL	NULL	2014-11-03	2014-11-08	3	3
8d23aa41-c77c-4bbe-98bc-66abecfefbfe	f86bc9ab-e199-4254-8609-fd67d6aaed42	28caf371-6d1d-4e06-aaf1-e660966ac7a1	2014-10-08 18:41:44.0	2014-10-08 19:11:56.0	NULL	NULL	2014-11-03	2014-11-07	1	5
8d2cbbdc-6795-4fca-9e14-4469ce52dddd	4af8b035-750e-453b-a561-a1cadbbcf5b8	86890f56-bba8-4126-84f6-b64699f97ccd	2014-10-07 10:29:28.0	2014-10-07 10:36:37.0	2014-10-07 16:44:04.0	2014-10-07 16:44:04.0	2014-10-15	2014-10-17	1	13
8d2cc86d-46f9-4e0f-8adb-786f09b6ea05	bd0200b4-a4e6-475c-afdf-157c82d110d3	2309eb2d-00ce-4aa1-9a63-1106d4cecad1	2014-10-05 17:22:59.0	2014-10-05 18:07:52.0	2014-10-05 18:07:52.0	NULL	2014-10-25	2014-11-01	2	9
8d3713d6-38e8-45a3-8257-a50f15d584c0	1f98db75-fa8f-4654-a2c2-b70313e7c71b	242684e7-ee26-44ef-9934-9a28cc4ebab4	2014-10-11 23:15:36.0	NULL	NULL	NULL	2014-10-17	2014-10-19	2	2
8d490781-4a3d-465a-bfc5-85933bc75aeb	5c4d211e-f4ab-471a-808b-c12d0178de9a	ea7c9ab3-7e08-407b-a30a-c3ba03a21de6	2014-10-02 10:38:17.0	2014-10-02 11:17:47.0	NULL	NULL	2014-11-03	2014-11-10	3	4
8d490781-4a3d-465a-bfc5-85933bc75aeb	65525714-d990-40bc-b4f1-fdca8a797f13	ab343c00-1fa8-4d52-a81c-6b2dc570327b	2014-10-02 10:51:18.0	2014-10-02 13:53:27.0	2014-10-02 13:53:27.0	NULL	2014-11-03	2014-11-10	3	3
8d490781-4a3d-465a-bfc5-85933bc75aeb	86b39b70-965b-479d-a0b0-719b195acea2	856cc50f-419b-4104-8be0-d369fb664ddd	2014-10-02 10:46:10.0	2014-10-02 17:19:26.0	NULL	NULL	2014-11-03	2014-11-10	3	3
8d490781-4a3d-465a-bfc5-85933bc75aeb	bb800fd3-da23-4d0c-8e6e-654628625ca9	c47c3ecd-6903-4a21-b620-1ee7f4d5aed9	2014-10-02 10:59:10.0	2014-10-02 12:07:07.0	NULL	NULL	2014-11-03	2014-11-10	3	3
8d490781-4a3d-465a-bfc5-85933bc75aeb	bf16e655-3249-401b-837b-91d78cd82cdb	bc026dd6-76f6-4d9b-8e58-5b86e68f07c5	2014-10-02 10:40:25.0	2014-10-17 12:17:33.0	NULL	NULL	2014-11-03	2014-11-10	3	3
8d490781-4a3d-465a-bfc5-85933bc75aeb	c18a0503-7079-46c7-bbf0-8cc0914e7c58	8ac8b3e3-6325-41bf-8586-6e7a173831f2	2014-09-30 13:02:43.0	NULL	NULL	NULL	2014-11-03	2014-11-10	3	3
8d490781-4a3d-465a-bfc5-85933bc75aeb	d7a0bbea-ac55-4a74-891d-ca7fbaa52529	2c267a17-82c3-46dc-af8f-91350b66e289	2014-10-01 20:17:27.0	2014-10-02 07:30:46.0	NULL	NULL	2014-11-03	2014-11-10	3	2
8d490781-4a3d-465a-bfc5-85933bc75aeb	e6ab862f-7378-4aed-9967-b6663b6d47f2	ed157bbb-fc51-4e03-ac1b-93b3589d5eda	2014-10-02 10:36:58.0	2014-10-02 11:33:07.0	2014-10-02 11:33:07.0	2014-10-02 19:17:10.0	2014-11-03	2014-11-10	3	17
8d623c98-45b6-4fd5-952c-5f6ffdd3aaa9	9c24f0c1-78c2-4a85-89da-8ff4070461de	ce90d48b-fb2f-4e02-b5fd-dc9188199109	2014-10-03 09:43:32.0	2014-10-03 21:48:32.0	2014-10-03 21:48:38.0	2014-10-03 21:48:38.0	2014-10-17	2014-10-19	1	10
8d623c98-45b6-4fd5-952c-5f6ffdd3aaa9	becd48ad-623e-4821-9538-e9d8f84f1cac	d6763e59-b5ea-406f-8fbb-4cf4d597f332	2014-08-18 15:16:38.0	2014-08-18 15:21:18.0	NULL	NULL	2014-10-17	2014-10-19	1	4
8d7fcc7c-3c49-48f7-af8e-c849eafd606d	6f56dae0-5c28-40a8-a156-f117cc9ea358	9584b309-d833-491b-872d-f679f7dfa682	2014-10-02 12:49:01.0	2014-10-02 13:02:13.0	2014-10-03 06:42:12.0	2014-10-03 06:42:12.0	2014-10-03	2014-10-05	1	8
8d813d2a-baee-4cb0-b559-8a960bb893fe	16a2ccae-60a6-445a-9cc4-8f0d83e454f2	f375e1c9-3d53-4f1f-8727-d8a775ed94ee	2014-10-09 23:02:40.0	2014-10-11 11:00:32.0	2014-10-11 11:01:21.0	2014-10-11 11:01:21.0	2014-11-20	2014-11-23	3	9
8d813d2a-baee-4cb0-b559-8a960bb893fe	a14e1f2a-10f4-4832-9eae-53e17ca7fcb3	9538f57f-2ec2-4d5e-83c7-f9c77de48705	2014-10-16 12:23:21.0	2014-10-16 12:30:52.0	2014-10-16 12:34:46.0	2014-10-16 12:34:46.0	2014-11-20	2014-11-23	3	11
8d983d98-92d2-4676-bd18-7f9e76ee1981	4f351532-59dc-4706-898a-0c4d25f1b125	94c2dc52-f0f4-409c-9c3d-af36e152f9d9	2014-10-06 18:03:20.0	2014-10-06 22:34:44.0	2014-10-06 22:34:44.0	2014-10-07 11:09:49.0	2015-03-22	2015-04-01	1	5
8daeb8d3-83f2-4fd4-9074-ecd789ef20a1	42f73349-fc23-42ba-9e8c-11d699c514d4	7d6fe7ab-4fd0-415b-9606-d9f6b6bb4c38	2014-10-14 20:08:31.0	2014-10-14 20:24:59.0	NULL	NULL	2014-10-18	2014-10-20	4	11
8daeb8d3-83f2-4fd4-9074-ecd789ef20a1	42f73349-fc23-42ba-9e8c-11d699c514d4	94de2ef7-b9c9-4262-bc1d-18eaf46bfd37	2014-10-14 22:52:21.0	2014-10-15 05:33:20.0	2014-10-15 05:33:20.0	2014-10-15 08:43:58.0	2014-10-18	2014-10-20	1	16
8db3c0e1-7797-4dfd-a6ff-b43de7801bd5	81bde82e-e686-436b-8b61-4850f62eaad3	3076403e-f2a3-454c-b3db-9749d3bdeec8	2014-10-12 19:39:07.0	2014-10-12 19:52:00.0	2014-10-12 19:52:05.0	NULL	2014-11-21	2014-11-23	3	3
8db3c0e1-7797-4dfd-a6ff-b43de7801bd5	d5bf9afd-9572-4f60-955e-02706cc7130a	9005ae0c-4117-4cd8-b528-565cf891e4a6	2014-10-12 17:04:37.0	2014-10-13 22:57:10.0	NULL	NULL	2014-11-21	2014-11-23	2	2
8db4ec75-19c0-41ac-ad57-2832434d4e0a	0c02268a-c84e-4a0f-904b-7cf61dcd208d	619e2ded-b985-4130-a3d1-f840170ebc27	2014-10-08 14:08:30.0	2014-10-08 14:25:09.0	2014-10-08 14:25:09.0	2014-11-10 23:07:08.0	2014-12-09	2014-12-10	1	17
8db4ec75-19c0-41ac-ad57-2832434d4e0a	41774bf8-452a-4262-9aae-47d3fc91aefb	8f41d1ae-2e01-4bd2-ae4e-cdf3cfc5a072	2014-10-08 13:24:50.0	2014-10-08 13:47:53.0	NULL	NULL	2014-12-09	2014-12-10	1	2
8db4ec75-19c0-41ac-ad57-2832434d4e0a	4f351532-59dc-4706-898a-0c4d25f1b125	94c2dc52-f0f4-409c-9c3d-af36e152f9d9	2014-10-08 13:19:59.0	NULL	NULL	NULL	2014-12-09	2014-12-10	1	2
8db4ec75-19c0-41ac-ad57-2832434d4e0a	67af2b50-1ee4-42dd-a4c6-0d604bba97bf	90573047-349f-43a3-8df4-ee5b34c8a3e5	2014-11-10 22:55:00.0	2014-11-11 09:39:07.0	2014-11-11 09:39:07.0	NULL	2014-12-09	2014-12-10	1	4
8db4ec75-19c0-41ac-ad57-2832434d4e0a	744c9cb9-9eb4-40d7-bd17-4a319a9a4f91	fbe159e7-298f-451b-a2a2-ddfc38023b10	2014-10-08 14:06:00.0	2014-10-08 14:08:04.0	2014-10-08 14:09:05.0	2014-10-08 14:30:12.0	2014-12-09	2014-12-10	1	14
8db4ec75-19c0-41ac-ad57-2832434d4e0a	8cbcb374-6da4-4e6d-a4c4-4162bf6faae0	dfcb70d6-c5aa-450f-b53e-fdb2c2158969	2014-10-08 14:00:55.0	NULL	NULL	NULL	2014-12-09	2014-12-10	1	2
8db4ec75-19c0-41ac-ad57-2832434d4e0a	becd48ad-623e-4821-9538-e9d8f84f1cac	d6763e59-b5ea-406f-8fbb-4cf4d597f332	2014-10-08 13:59:38.0	NULL	NULL	NULL	2014-12-09	2014-12-10	1	2
8db87f7f-edfe-426f-b641-0c3912fd6ab1	4f351532-59dc-4706-898a-0c4d25f1b125	94c2dc52-f0f4-409c-9c3d-af36e152f9d9	2014-10-06 04:48:38.0	2014-10-06 07:55:56.0	2014-10-06 07:55:56.0	NULL	2014-12-21	2014-12-24	1	20
8db87f7f-edfe-426f-b641-0c3912fd6ab1	b2484d1f-68ef-441d-889a-fa777dbdab96	134cc45c-d80e-445b-b1ce-e564a2dd2a22	2014-10-05 15:49:45.0	2014-10-05 20:49:57.0	NULL	NULL	2014-12-21	2014-12-24	1	2
8dc48aee-608e-4f41-8586-59f8f97a13cb	017d2a1f-5505-426e-9997-569592969ec6	afb72bf5-342c-4d59-acf5-78bf03feec59	2014-10-04 15:06:04.0	2014-10-04 15:30:15.0	NULL	NULL	2014-12-29	2015-01-02	6	2
8dc48aee-608e-4f41-8586-59f8f97a13cb	bf9c1c53-7280-49c2-be4a-24b7dff2a50d	799b9e07-a80c-435f-b4c8-0e75fa610603	2014-10-04 15:05:28.0	2014-10-04 15:23:06.0	2014-10-04 15:23:06.0	2014-10-05 14:18:21.0	2014-12-29	2015-01-02	6	18
8dc48aee-608e-4f41-8586-59f8f97a13cb	fa9c9e00-58a0-4063-872e-67da9eb84d82	69a0bced-f812-4fc2-9038-6466ced7311c	2014-10-04 15:07:19.0	NULL	NULL	NULL	2014-12-29	2015-01-02	6	1
8de6bc0b-cf91-44f4-8ade-af75a5a82e3c	45bf2977-a5af-4c09-b4cc-0ff9a4ea25f2	e95eaa8b-bb8b-487d-9365-e92c3e30f9ba	2014-10-14 13:29:03.0	2014-10-14 16:11:52.0	NULL	NULL	2014-10-26	2014-10-30	1	3
8de6bc0b-cf91-44f4-8ade-af75a5a82e3c	6696194e-f1ea-45ab-af35-3e24d74ef38d	e27d28ce-7f37-4302-a9ec-ba7394d93117	2014-10-14 13:34:45.0	2014-10-14 16:50:29.0	NULL	NULL	2014-10-26	2014-10-30	1	2
8de6bc0b-cf91-44f4-8ade-af75a5a82e3c	6975fea0-928a-4660-a65f-4d9370c789c9	feabdd72-d5d6-4559-8c44-8226f98994cc	2014-10-14 13:28:11.0	2014-10-14 13:35:01.0	NULL	NULL	2014-10-26	2014-10-30	1	2
8de6bc0b-cf91-44f4-8ade-af75a5a82e3c	826976ce-b4bd-410d-9c61-3664205a2f9a	9f222d2c-b4b8-41a1-86d4-ae9ade2cce0d	2014-10-14 13:30:01.0	2014-10-14 19:11:09.0	2014-10-14 19:11:09.0	NULL	2014-10-26	2014-10-30	1	2
8de6bc0b-cf91-44f4-8ade-af75a5a82e3c	c26e9580-c0c1-4a5a-b6a0-d6cf2e242d6b	36ba43ce-fa86-45fa-ad01-22f04bc14ac3	2014-10-14 13:25:44.0	2014-10-15 12:43:48.0	2014-10-15 12:43:48.0	NULL	2014-10-26	2014-10-30	1	7
8de6bc0b-cf91-44f4-8ade-af75a5a82e3c	c7a43e26-a4f6-4449-95e2-740cb585f5e8	a676b979-41d9-4093-8427-d2428021e97c	2014-10-14 13:27:19.0	2014-10-14 14:19:36.0	NULL	NULL	2014-10-26	2014-10-30	1	7
8de6bc0b-cf91-44f4-8ade-af75a5a82e3c	f9ab26ef-2159-41f5-ab47-6dc1db9e394a	1030d6b0-bc53-4f99-ad0a-5a126839eaf7	2014-10-14 13:35:44.0	2014-10-14 13:42:18.0	NULL	NULL	2014-10-26	2014-10-30	1	2
8deb34df-3ffc-41cc-926d-e1f93bed8644	498a28e2-6b3c-4759-9cf8-7c5a1ba7268f	dbbbdb7d-529a-425f-a847-2e298c3484e0	2014-10-01 19:28:33.0	2014-10-02 05:09:15.0	NULL	NULL	2014-10-02	2014-10-08	2	3
8deb34df-3ffc-41cc-926d-e1f93bed8644	8a4de8c0-8de7-4c9f-b3b6-6f0efa62f0d0	74d2fcee-6b26-40d7-8aca-b8989d2b18d4	2014-10-01 19:19:52.0	2014-10-02 00:10:22.0	2014-10-02 12:35:22.0	2014-10-02 12:35:22.0	2014-10-02	2014-10-08	2	9
8deb34df-3ffc-41cc-926d-e1f93bed8644	d5bf9afd-9572-4f60-955e-02706cc7130a	5a218b22-2de4-4e7d-a2ed-7ad1cd4d4167	2014-10-05 11:12:55.0	2014-10-05 13:25:51.0	2014-10-05 13:25:51.0	2014-10-05 13:25:51.0	2014-10-07	2014-10-08	2	3
8df4cc3d-7a29-4c30-ba9b-ff6d96589655	0f4bf5c2-e8fe-4105-9efb-e056cf1af038	f04aaa89-b8b1-4b8c-a120-db5b95749359	2014-10-01 18:36:45.0	2014-10-01 18:51:42.0	2014-10-02 08:40:11.0	2014-10-02 08:40:11.0	2014-10-15	2014-10-19	2	16
8df4cc3d-7a29-4c30-ba9b-ff6d96589655	7b968805-3190-4fb7-9aa3-cbd30a1098b4	4cbc810c-4531-445e-9a4b-69ae3423ff93	2014-09-28 22:18:44.0	2014-09-29 14:20:26.0	NULL	NULL	2014-10-15	2014-10-19	2	5
8e05928f-844b-44e9-99d9-547d9355c2db	26a72a06-ca7a-412c-ac06-cd87fd718b87	89a7b4ae-bc4c-40a8-8bf6-e64361e3b03a	2014-10-10 17:24:02.0	2014-10-10 19:41:12.0	2014-10-10 19:41:12.0	2014-10-10 19:41:12.0	2014-11-07	2014-11-11	4	23
8e0b53fc-6b8a-4e15-be75-461a492e587b	2e2865d6-7471-4ff1-b4cd-7f9a794d7267	ca6da454-5af8-424b-b1f0-78434edebf79	2014-11-16 16:43:16.0	2014-11-17 11:56:07.0	2014-11-17 11:56:07.0	NULL	2014-12-05	2014-12-07	6	4
8e0b53fc-6b8a-4e15-be75-461a492e587b	3898f55c-24ae-4748-9769-4fd952dab9c0	bfc85d07-a3fd-44af-946f-20ac6cea1c33	2014-11-16 17:11:39.0	2014-11-16 17:26:53.0	2014-11-16 17:27:10.0	NULL	2014-12-05	2014-12-07	6	6
8e0b53fc-6b8a-4e15-be75-461a492e587b	3fefbaa2-5c48-46b6-9507-35262ef18db0	bc86ec9b-2647-4355-9540-f0f5a7897bd0	2014-11-16 17:14:06.0	2014-11-16 19:03:09.0	2014-11-17 08:45:09.0	NULL	2014-12-05	2014-12-07	6	6
8e0b53fc-6b8a-4e15-be75-461a492e587b	42bae547-e5d9-4614-8f47-c4ede1036371	81c8c0bb-a463-4106-a8e6-0183eef04306	2014-11-16 17:01:10.0	2014-11-16 17:33:33.0	2014-11-16 17:33:33.0	NULL	2014-12-05	2014-12-07	6	5
8e0b53fc-6b8a-4e15-be75-461a492e587b	4454c820-cc16-4a4c-8d5e-9760d76cea69	10516389-5814-466b-bec5-99347aa72f8a	2014-11-16 17:09:23.0	2014-11-17 12:31:40.0	2014-11-17 12:31:45.0	NULL	2014-12-05	2014-12-07	6	6
8e0b53fc-6b8a-4e15-be75-461a492e587b	66d53bbe-925c-47e3-8cf1-9808045c8501	be6a57e4-8e62-40c7-b537-b1a7d4b39a81	2014-11-20 18:28:24.0	2014-11-20 18:28:24.0	2014-11-20 18:28:24.0	2014-11-20 18:28:24.0	2014-12-05	2014-12-07	6	6
8e0b53fc-6b8a-4e15-be75-461a492e587b	7498fc93-5e90-4b47-a79f-c17144cc98d6	e712ff42-99d5-4d45-90a3-3683c3bee940	2014-11-16 16:58:48.0	2014-11-16 17:03:53.0	2014-11-16 17:03:56.0	NULL	2014-12-05	2014-12-07	6	6
8e0b53fc-6b8a-4e15-be75-461a492e587b	81b6890c-23f2-4179-8778-7bb72c057199	a11e1d21-cf58-488a-886e-67f1b8f642a2	2014-11-16 17:15:18.0	2014-11-16 22:44:48.0	2014-11-16 22:44:48.0	NULL	2014-12-05	2014-12-07	6	6
8e0b53fc-6b8a-4e15-be75-461a492e587b	86b39b70-965b-479d-a0b0-719b195acea2	3f005d10-34a4-4e97-9d70-8b4ba29a5241	2014-11-16 17:07:43.0	2014-11-17 15:39:49.0	NULL	NULL	2014-12-05	2014-12-07	6	5
8e0b53fc-6b8a-4e15-be75-461a492e587b	86b39b70-965b-479d-a0b0-719b195acea2	f6ead3e4-2da9-4ebe-8fa7-5f5161382343	2014-11-16 17:06:31.0	NULL	NULL	NULL	2014-12-05	2014-12-07	6	1
8e0b53fc-6b8a-4e15-be75-461a492e587b	b3733cf9-85eb-42b0-b5f9-156ab0504b31	e410b3c1-28e3-4f3a-92af-d5b120abe2e0	2014-11-16 16:53:14.0	2014-11-16 19:01:32.0	2014-11-16 19:01:32.0	NULL	2014-12-05	2014-12-07	6	7
8e43e034-cb0f-48b9-b671-dcbc35685a7f	b6b8c353-037b-4679-9607-e511f89502e6	51a1f1de-fa5e-479b-a1ab-a50f3ad32aec	2014-10-02 16:49:06.0	NULL	NULL	NULL	2014-10-03	2014-10-07	1	1
8e484cb8-b8bd-4416-b343-a2e2e26eae86	29c894a1-ff33-4426-a123-bdd48b320eaa	09de13ad-94fc-4a4e-af0c-86906e81bd4d	2014-10-05 14:21:46.0	2014-10-05 14:29:10.0	2014-10-05 14:29:10.0	2014-10-06 17:41:21.0	2014-10-06	2014-10-07	2	7
8e484cb8-b8bd-4416-b343-a2e2e26eae86	2a4dc23f-fdde-4739-9aa4-f6764614464b	9e0ad9ca-76e7-4064-bc08-962ad46088a0	2014-10-11 10:07:15.0	NULL	NULL	NULL	2014-10-11	2014-10-12	2	3
8e484cb8-b8bd-4416-b343-a2e2e26eae86	a0e06e19-10c1-4d06-88ad-f68bef9ef8ce	1c87956c-1fe8-4c77-9e0e-4d1e6c53b05f	2014-10-11 15:00:57.0	2014-10-11 16:18:49.0	NULL	NULL	2014-10-11	2014-10-12	2	3
8e484cb8-b8bd-4416-b343-a2e2e26eae86	cebaca32-0f34-4630-b226-ac07439ccb2c	f2a37805-258d-485a-a933-47be8562d87c	2014-10-11 10:02:35.0	2014-10-11 10:04:54.0	NULL	NULL	2014-10-11	2014-10-12	2	4
8e484cb8-b8bd-4416-b343-a2e2e26eae86	d61e5eed-0c24-4ab1-8cd1-d0bb245f9ef3	6c93d369-e621-42df-88ea-e2f8c2ae25f0	2014-10-11 15:05:49.0	2014-10-11 17:44:07.0	NULL	NULL	2014-10-11	2014-10-12	2	2
8e55f949-3fe1-48a9-aec3-3f69e2fde8e6	05524548-e350-4142-910b-3c3d335f7715	d506d688-612a-41c9-862e-89f44d050a0c	2014-10-05 13:26:17.0	2014-10-05 13:26:17.0	2014-10-05 13:26:17.0	2014-10-05 13:26:17.0	2014-10-25	2014-10-27	2	21
8ebde6fc-430a-4784-9f5c-adfa1cc0c402	395200cf-efc7-4961-8ec3-cc8bdb97c3ac	94a4e014-c967-4222-b5fc-147a393b5008	2014-10-14 08:34:13.0	2014-10-14 08:53:04.0	2014-10-14 08:53:04.0	NULL	2014-10-24	2014-11-01	2	4
8ebde6fc-430a-4784-9f5c-adfa1cc0c402	a6ae621a-72e7-4d11-94b2-4968260cbe6c	43b66fc6-c43b-4dd7-992b-7695e2aad765	2014-10-13 18:50:35.0	2014-10-13 22:46:27.0	NULL	NULL	2014-10-24	2014-11-01	2	2
8ebde6fc-430a-4784-9f5c-adfa1cc0c402	d0b6d89a-4379-43f2-9560-4943df5b8f4f	6e5b4380-66d2-4f2a-8f89-d2794598997d	2014-10-14 08:27:11.0	2014-10-14 11:30:52.0	2014-10-14 11:32:50.0	NULL	2014-10-24	2014-11-01	2	9
8ebde6fc-430a-4784-9f5c-adfa1cc0c402	df3b7afd-e03c-467c-b45a-ad913d95e6b5	f50e77a8-3921-4bd1-8018-0a464f20245e	2014-10-13 18:38:01.0	2014-10-13 18:49:29.0	NULL	NULL	2014-10-24	2014-11-01	2	4
8ebde6fc-430a-4784-9f5c-adfa1cc0c402	e202bc80-f92f-4086-b577-3c11c6b2727b	8e0903e2-2e44-453c-8488-b02d13049d23	2014-10-14 08:34:55.0	2014-10-14 09:50:05.0	2014-10-14 09:50:05.0	2014-10-14 19:13:01.0	2014-10-24	2014-11-01	2	10
8ebde6fc-430a-4784-9f5c-adfa1cc0c402	f86bc9ab-e199-4254-8609-fd67d6aaed42	28caf371-6d1d-4e06-aaf1-e660966ac7a1	2014-10-14 08:38:55.0	NULL	NULL	NULL	2014-10-24	2014-11-01	2	2
8eed188c-02d7-455d-9c90-aba0f391d8d2	8ccb3e6b-7b90-4de7-ac10-1e8f35824d23	09d5efd5-381b-460c-8df2-47e9a4d9c5dd	2014-10-04 15:46:14.0	2014-10-04 15:52:49.0	2014-10-04 15:52:49.0	2014-10-05 05:01:41.0	2014-11-10	2014-11-13	1	19
8ef4706b-92d0-44ab-a960-acc3abe0aa05	8c3cc804-2533-4a65-853b-53edbafdfe76	6c9b52ee-eff3-4d7b-aded-61e702de8872	2014-10-13 22:43:43.0	2014-10-14 19:50:27.0	NULL	NULL	2014-11-08	2014-11-10	2	6
8ef4706b-92d0-44ab-a960-acc3abe0aa05	de49ec95-65d8-493c-8c15-6c18c7ea4bf5	91286a71-981d-4f46-b8e6-d8e8b33b911c	2014-10-15 20:27:23.0	2014-10-15 20:48:02.0	NULL	NULL	2014-11-08	2014-11-09	2	5
8f14a545-bbd8-4ac7-a198-d9239ac1cd87	bc0aa833-7bb0-4dee-ba63-2193e4086e28	9a11a686-5247-4664-ab8d-8f0386109cab	2014-10-14 19:15:23.0	2014-10-15 07:44:28.0	2014-10-15 18:52:45.0	2014-10-15 18:52:45.0	2014-11-14	2014-11-17	10	12
8f245e17-cb6e-4b1d-9dd8-6a22f5acb694	d5bf9afd-9572-4f60-955e-02706cc7130a	5a218b22-2de4-4e7d-a2ed-7ad1cd4d4167	2014-10-07 14:32:51.0	2014-10-07 16:12:45.0	2014-10-07 16:12:45.0	2014-10-07 16:12:45.0	2014-10-12	2014-10-14	2	6
8f41e234-ca10-4495-88b2-58d78082d171	8aa37f14-6862-431e-8c39-5b8bac54c0ab	18732040-e71d-45cd-af11-d9b6c037d935	2014-10-11 17:15:14.0	2014-10-11 18:00:23.0	2014-10-11 18:00:23.0	NULL	2014-11-17	2014-12-21	2	4
8f41e234-ca10-4495-88b2-58d78082d171	f3fcfb47-1195-471c-88c9-8710a287276d	53e37de5-7966-439b-85d7-1fb6493914b6	2014-10-11 17:30:40.0	2014-10-11 18:03:20.0	NULL	NULL	2014-11-17	2014-12-21	2	2
8f4ed58d-5aa5-4979-b8f5-7b1bfb2298b3	f8ea93bd-f4f0-4f95-8102-09f9aeae3002	33f6f6f4-12c6-495f-b3da-a395f201f197	2014-10-03 22:02:32.0	2014-10-04 08:55:13.0	NULL	NULL	2014-11-13	2014-11-15	2	4
8f778481-1b26-425d-8631-165ea10ce2f4	b4b1919a-d0dc-43b7-be00-f23c8340531c	6efab9a3-7ec2-4a3d-95af-9652a6c09750	2014-10-08 11:14:37.0	2014-10-08 13:17:26.0	NULL	NULL	2014-10-24	2014-10-26	1	4
8f778481-1b26-425d-8631-165ea10ce2f4	ee1ff253-5305-4619-a2af-51e17c678c3e	e0fc2deb-3ab9-438a-986d-f01dda410352	2014-10-08 20:14:44.0	2014-10-08 20:18:06.0	2014-10-08 20:18:06.0	2014-10-08 20:18:06.0	2014-10-24	2014-10-27	2	9
8f997d89-5fe2-4f2d-a9d5-26144edd0620	b2484d1f-68ef-441d-889a-fa777dbdab96	134cc45c-d80e-445b-b1ce-e564a2dd2a22	2014-10-05 22:20:01.0	2014-10-06 11:08:58.0	NULL	NULL	2014-11-30	2014-12-01	2	3
8fa2dbb8-af16-4afa-9f05-0699263a4baf	01b57420-dfa9-4c6b-8c5f-f0003787625e	2a34a320-a680-49c7-a75d-a1ac47eff48b	2014-10-15 17:47:02.0	2014-10-15 18:13:17.0	2014-10-15 18:13:17.0	2014-10-15 18:13:17.0	2014-11-05	2014-11-09	2	8
8fdc5c5c-e2db-412d-ac11-c9dd869b8ed5	a33e4240-6a0c-47b4-b866-45f9b5952c18	6cd0a8f1-396f-4d52-bc10-954f6c173dd0	2014-10-06 17:43:02.0	NULL	NULL	NULL	2014-10-12	2014-10-15	1	2
8fdf6045-bd8e-4c36-b6bb-1bfe5b276cb8	1d9b6a1b-8e07-4ce9-83fa-25f7ad5d74d2	8fe35ef8-d86c-4418-a993-4b0dbedea9fb	2014-10-08 14:00:04.0	2014-10-08 18:06:00.0	NULL	NULL	2014-10-13	2014-10-15	1	4
